,0,1,2,3,4,5,6,7,8,9,10,11
2820,421023,Consumables - General Factory @ 18%,National Corporation,Purchase of Consumable  material vide  Against Supplier Invoice INV/24-25/002155/20-08-2024 dated 20-08-2024 against GRN no: GRN/BLR/2024/7538 for Avalahalli,,Expenses,Factory Overheads,Factory Overheads,Other factory overheads,Other factory overheads,Factory Cost,Other  Factory Overheads
2821,411008,PM - Freight Inward  @ 18%,M/s Colorplast Systems Pvt. Ltd.,Purchase of Packing  material vide  Against Supplier Invoice CP2/2425/0090/16-08-2024 dated 16-08-2024 against GRN no: GRN/BLR/2024/7491 for Avalahalli,,Expenses,Purchases - PM - Freight,Production Costs - Direct,Factory - Freight Inwards,Factory Supplies,Factory Cost,Other  Factory Overheads
2822,411025,Die Charges 18%,Red Box - Blr (Cr),Purchase of Packing  material vide  Against Supplier Invoice RB/2024-25/016/17-08-2024 dated 17-08-2024 against GRN no: GRN/BLR/2024/7539 for Avalahalli on hold due to  inward seal not Available,,Expenses,Die Charges,Factory Overheads,Other factory overheads,Other factory overheads,Factory Cost,Other  Factory Overheads
2823,411008,PM - Freight Inward  @ 18%,Ruby Print - N - Pack,Purchase of Packing  material vide  Against Supplier Invoice RPNP/24-25/0442/13-08-2024 hold dated 13-08-2024 against GRN no: GRN/BLR/2024/7506 for Avalahalli on hold due to  inward seal not Available,,Expenses,Purchases - PM - Freight,Production Costs - Direct,Factory - Freight Inwards,Factory Supplies,Factory Cost,Other  Factory Overheads
2824,451018,Bank Charges,,being PHI EDC amount received for 19-08-2024 & 20-08-2024,,Expenses,Corporate Costs,Corporate Costs,Other Corporate Expenses,Other Corporate Expenses,Corporate Cost,Finance Cost
2825,441004,Freight Outwards - Courier,Myntra Designs Pvt Ltd _Cr,Being Marketing and marketing invoice for the month july 2024 invoice number M25KAIN-173433 dated 30.07.2024,,Expenses,Selling & Dist Cost,Selling & Dist Cost,Frieght & Delivery,Frieght & Delivery,Vertical Cost,Freight & Delivery
2826,441009,Advertising & Marketing Costs @18%,Myntra Designs Pvt Ltd _Cr,Being Marketing and marketing invoice for the month july 2024 invoice number M25KAIN-173433 dated 30.07.2024,,Expenses,Selling & Dist Cost,Selling & Dist Cost,Business Development,Business Development,Corporate Cost,Advertisements & Marketing
2827,421024,Repair & Maintenance - General @ 18%,Universal Air Conditioner,Being Gas T410a for  Jigani Inv no 2024/25-3255 06.08.24,,Expenses,Factory Overheads,Factory Overheads,Factory Maintenance Costs,Factory Maintenance Costs,Factory Cost,Factory Maintenance Cost
2828,421024,Repair & Maintenance - General @ 18%,Sky Pack Enterprises,Being Teflon belt  & Portation meter for Jigani Inv no 2069 06.08.24,,Expenses,Factory Overheads,Factory Overheads,Factory Maintenance Costs,Factory Maintenance Costs,Factory Cost,Factory Maintenance Cost
2829,421024,Repair & Maintenance - General @ 18%,hindustan Industrial Suppliers,Being Plumbing Items for Jigani Inv no 24242 08.08.24,,Expenses,Factory Overheads,Factory Overheads,Factory Maintenance Costs,Factory Maintenance Costs,Factory Cost,Factory Maintenance Cost
2830,421024,Repair & Maintenance - General @ 28%,hindustan Industrial Suppliers,Being Plumbing Items for Jigani Inv no 24242 08.08.24,,Expenses,Factory Overheads,Factory Overheads,Factory Maintenance Costs,Factory Maintenance Costs,Factory Cost,Factory Maintenance Cost
2831,421024,Repair & Maintenance - General,hindustan Industrial Suppliers,Being Plumbing Items for Jigani Inv no 24242 08.08.24,,Expenses,Factory Overheads,Factory Overheads,Factory Maintenance Costs,Factory Maintenance Costs,Factory Cost,Factory Maintenance Cost
2832,431012,Repairs & Maintenance - Lounges @ 18%,Aakar Services,Being HSR Blender service charges for the month of Aug-24 Inv no 967 05.08.24,,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,Lounge - R&M,Vertical Cost,Other Infra Cost
2833,431012,Repairs & Maintenance - Lounges @ 18%,Universal Air Conditioner,Being Visi cooler & 4door chiller Gas for Kadugodi & Sarjapur CK Inv no 2024/25-3311 08.08.24,,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,Lounge - R&M,Vertical Cost,Other Infra Cost
2834,431012,Repairs & Maintenance - Lounges @ 18%,Aircon Ref Pvt Ltd,Being Cylinder adopter for Kammanahalli Inv no 67582 01.08.24,,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,Lounge - R&M,Vertical Cost,Other Infra Cost
2835,431012,Repairs & Maintenance - Lounges @ 18%,Kaapi Solutions India OPC Pvt Ltd - Bangalore,Being Coffee machine clenaing powder for SSnagar & Whitefiled Inv no KS/B/SP24-25/135 01.08.24,,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,Lounge - R&M,Vertical Cost,Other Infra Cost
2836,431012,Repairs & Maintenance - Lounges @ 18%,International Traders - Cr,Being Float switch for Lavelle road Inv no 24-25/980 03.08.24,,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,Lounge - R&M,Vertical Cost,Other Infra Cost
2837,431012,Repairs & Maintenance - Lounges @ 18%,Sri Sai Hardware Glass & Plywood,Being silicon material for Indiranagar Inv no 2805 05.08.24,,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,Lounge - R&M,Vertical Cost,Other Infra Cost
2838,431012,Repairs & Maintenance - Lounges @ 18%,Royal Refrigeration Co.,Being Gas metrial for Pinnacle Inv no RRC/24-25/0776 05.08.24,,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,Lounge - R&M,Vertical Cost,Other Infra Cost
2839,431012,Repairs & Maintenance - Lounges @ 18%,Aakar Services,Being Micro oven & Fan repair @ Bel road Inv no 966 05.08.24,,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,Lounge - R&M,Vertical Cost,Other Infra Cost
2840,431012,Repairs & Maintenance - Lounges @ 18%,Pawar Electricals,Being Lectrical material for Indiranagar Inv no 873 09.08.24,,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,Lounge - R&M,Vertical Cost,Other Infra Cost
2841,431012,Repairs & Maintenance - Lounges @ 18%,S. K. Enterprises (Creditors),Being Lavelle road Back side PVC door flexible sheet Inv no 24-25/0821 10.08.24,,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,Lounge - R&M,Vertical Cost,Other Infra Cost
2842,421019,Security Charges - Factory & Warehouse@18%,Global Management Secure Pvt Ltd - Cr,"Being HAL, Jigani, Avalahalli & Lounges Security charges for the month of Jul-24 Inv no 101 05.08.24 TDS DD 2% on Rs 500112/-",,Expenses,Factory Overheads,Factory Overheads,Other factory overheads,Other factory overheads,Factory Cost,Other  Factory Overheads
2843,431011,Security Charges - Lounge,Global Management Secure Pvt Ltd - Cr,"Being HAL, Jigani, Avalahalli & Lounges Security charges for the month of Jul-24 Inv no 101 05.08.24 TDS DD 2% on Rs 500112/-",,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,Lounge - Security,Vertical Cost,Other Infra Cost
2844,451007,Finance & Legal,B C Shetty & Co.,Being Statutory Audit (Final) bill for FY 2023-24 Inv no 713179 14.08.24TDS DD 2% on Rs 419000/- (LDC Received),,Expenses,Corporate Costs,Corporate Costs,Professional Fees,Professional Fees,Corporate Cost,Other Corporate Cost
2845,431012,Repairs & Maintenance - Lounges @ 18%,Misty Water Tech,Being Delicant cafe RO service charges for the month of Aug-24 Inv no 577 08.08.24 TDS DD 1% on Rs 7800/-,,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,Lounge - R&M,Vertical Cost,Other Infra Cost
2846,451009,HR Recruitment @ 18%,Urban Hospitality Solution - Cr,"Being HR Recruitment charges for the month of Aug-24 (2 members, per person 8k) Inv no UHS/100451 14.08.24 TDS DD 10% on Rs 32000/- (old bill we are not deducted TDS, now we deducted both now)",,Expenses,Corporate Costs,Corporate Costs,Other Corporate Expenses,Other Corporate Expenses,Corporate Cost,Other Corporate Cost
2847,431008,Purchases - Kitchen supplies - Lounge,India Glass & Crockery,Being purchase of crockery and cutlery fordaily operations at lavelle Road vide invoice no.INV 341/2425 Dt 07-Aug-2024,,,,,,,,
2848,431008,Purchases - Kitchen supplies - Lounge,India Glass & Crockery,Being purchase of crockery and cutlery fordaily operations at lavelle Road vide invoice no.INV 341/2425 Dt 07-Aug-2024,,,,,,,,
2849,431012,Repairs & Maintenance - Lounges @ 18%,M/s Fridge House,Being compressor replacement for undercounter at Forum Koramangala vide invoice no.24-25/6882 Dt 06-Aug-2024,,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,Lounge - R&M,Vertical Cost,Other Infra Cost
2850,431012,Repairs & Maintenance - Lounges @ 18%,M/s Fridge House,Being compressor replacement for 4 door chiller at Kadugodi CK vide invoice no.24-25/6964 Dt 08-Aug-2024,,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,Lounge - R&M,Vertical Cost,Other Infra Cost
2851,431012,Repairs & Maintenance - Lounges @ 18%,JS Equipments,"Being replacement of undercounter drawer channel at Koramangala vide invoice no.394 Dt 30-Jul-2024. TDS deducted @ 1% on Rs.33,700/-",,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,Lounge - R&M,Vertical Cost,Other Infra Cost
2852,431012,Repairs & Maintenance - Lounges @ 18%,Smms Engineering Systems Pvt Ltd - Creditors,Being service visit charges for metal detector service at Jigani Factory vide invoice no.24-25/SI/097 Dt 09-Aug-2024,,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,Lounge - R&M,Vertical Cost,Other Infra Cost
2853,411024,Purchases - Kitchen supplies,U S Enterprises,Beong purchase of plastic tub and container for Baklava production vide invoice no.USE24/25-333 Dt 07-Aug-2024,,,,,,,,
2854,431010,Power & ElectricityLounge,Intelligent Community Management Pvt Ltd - Cr,Being Bhartiya city mall Power & DG charges for the month of Jul-24 Inv no RTL/M24/1862 17.08.24 TDS DD 2% on Rs 6557/-,,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,"Lounge - Electricity, DG, Water",Vertical Cost,Other Infra Cost
2855,431024,Lounge - DG,Intelligent Community Management Pvt Ltd - Cr,Being Bhartiya city mall Power & DG charges for the month of Jul-24 Inv no RTL/M24/1862 17.08.24 TDS DD 2% on Rs 6557/-,,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,"Lounge - Electricity, DG, Water",Verical Cost,Other Infra Cost
2856,431022,Lounge Rent-GST @ 18%,Bhartiya Urban Pvt Ltd - Cr,Being Bhartiya city mall V rent for the month of Jul-24 Inv no 40000951 17.08.24 TDS DD 10% on Rs 52660/-,,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,Lounge - Rentals,Verical Cost,Store Rental Cost
2857,451018,Bank Charges,,being Bank charges for the date 2024-Aug-21,,Expenses,Corporate Costs,Corporate Costs,Other Corporate Expenses,Other Corporate Expenses,Corporate Cost,Finance Cost
2858,431018,License Cost - Registration Costs,,Paid twds Fssai license charges Forum South Mall,,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,Lounge - Licences & Regn,Verical Cost,Other Infra Cost
2859,411019,Exchange Gain / Loss - PC,Imren Plastik Ve Gida San. Ve Tic. A.S.,"Import of Chocolate Moulds From Imren Plastik Ve Gida San Ve Tic A.S vide vendor invoice no-IMP2024000000177/01-08-24  Invoice Value Euro 5645 @ exchange rate of Rs.92.25 BOE no-4969332 dt. 09-08-24.Total payment made is Rs.524979.9 but while clearing the shipment the cost was arrived Rs.5,20,751. So in this transaction exchange loss accounted of Rs.4,228",,Income,Misc Income,Other Income,Misc Income,Other Income,Other Income,Other Expenses
2860,441014,Freight Outwards - Sales - IGST,MOSAIC WELLNESS PRIVATE LIMITED - Thane,No Remarks,,Expenses,Selling & Dist Cost,Selling & Dist Cost,Frieght & Delivery,Frieght & Delivery,Vertical Cost,Freight & Delivery
2861,411024,Purchases - Kitchen supplies,,Being Sugar flowers purchased for customised cake on 11th Aug-24,,,,,,,,
2862,421024,Repair & Maintenance - General,,Being Jigani R&M petty cash expenses for the month of Aug-24,"BELT RECEVIED FROM PORTER, BREAD SLICER BLADE, MACHIE UNLOADING COST & Etc",Expenses,Factory Overheads,Factory Overheads,Factory Maintenance Costs,Factory Maintenance Costs,Factory Cost,Factory Maintenance Cost
2863,431012,Repairs & Maintenance - Lounges,,Being Cloud kitchens R&M Petty cash expenses for the month of Aug-24,Vehical charges for sending 2 door chiller,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,Lounge - R&M,Vertical Cost,Other Infra Cost
2864,431012,Repairs & Maintenance - Lounges,,Being Lounge R&M Petty cash expenses for the month of Aug-24,,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,Lounge - R&M,Vertical Cost,Other Infra Cost
2865,431012,Repairs & Maintenance - Lounges,,Being Material shifting & Labour charges for Bharthiya City Mall,,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,Lounge - R&M,Vertical Cost,Other Infra Cost
2866,451009,HR Recruitment,,Being Linkedin Recruiter lite charges for 25th Jul to 25th Aug-24 Inv no 51922248203 25.07.24,,Expenses,Corporate Costs,Corporate Costs,Other Corporate Expenses,Other Corporate Expenses,Corporate Cost,Other Corporate Cost
2867,451037,Staff Welfare,,Being HAL Staff room laundry charges for the month of Jul-24  & Spoons for HAL Office,,Expenses,Staff Costs,Staff Costs - Others,Staff Welfare,Staff Welfare,Corporate Cost,Other Corporate Cost
2868,441003,Freight Outwards - Transportation,,"Being Document Sent to WF Lounge, Medical Document Sent & Wow cards printing for recruitment purpose","Document Sent to WF Lounge, Medical Document Sent",Expenses,Selling & Dist Cost,Selling & Dist Cost,Frieght & Delivery,Frieght & Delivery,Vertical Cost,Freight & Delivery
2869,451033,Printing and Stationery @ Exempt,,"Being Document Sent to WF Lounge, Medical Document Sent & Wow cards printing for recruitment purpose",Wow cards printing for recruitment purpose,Expenses,Corporate Costs,Corporate Costs,Office Expenses,Office Expenses,Corporate Cost,Other Corporate Cost
2870,441016,Conveyance Charges_x000D_,,Being Local travel Cab & Etc charges for the month of Jul & Aug-24,,Expenses,Direct Vertical Costs,Lounge Costs,Transport and Conveyance,Transport and Conveyance,Verical Cost,Other Corporate Cost
2871,441016,Conveyance Charges_x000D_,,Being Chennai DC visit Food & Travel reimbursment,Chennai DC visit local travelling charges,Expenses,Direct Vertical Costs,Lounge Costs,Transport and Conveyance,Transport and Conveyance,Verical Cost,Other Corporate Cost
2872,451037,Staff Welfare,,Being Chennai DC visit Food & Travel reimbursment,Chennai DC visit Food charges,Expenses,Staff Costs,Staff Costs - Others,Staff Welfare,Staff Welfare,Corporate Cost,Other Corporate Cost
2873,441016,Conveyance Charges_x000D_,,Being Local travel cab charges for Jul-24,,Expenses,Direct Vertical Costs,Lounge Costs,Transport and Conveyance,Transport and Conveyance,Verical Cost,Other Corporate Cost
2874,451011,Travel Costs,,"Being Mr Ashwin (CFO), Abhishek (Auditor) & Others visited Chennai Car rental charges Inv no MT/SL/22-23/245 20.08.24",,Expenses,Corporate Costs,Corporate Costs,Transport and Conveyance,Transport and Conveyance,Corporate Cost,Other Corporate Cost
2875,441017,Fuel Charges_x000D_,,"Being Vimal sir Fuel, Paking & etc expenses for the month of Jun, Jul & Aug-24","fuel reimbursment for Jun, Jul & Aug-24",Expenses,Corporate Costs,Corporate Costs,Transport and Conveyance,Transport and Conveyance,Corporate Cost,Other Corporate Cost
2876,441011,Parking,,"Being Vimal sir Fuel, Paking & etc expenses for the month of Jun, Jul & Aug-24",Parking  charges Jul-24,Expenses,Corporate Costs,Corporate Costs,Other Corporate Expenses,Other Corporate Expenses,Corporate Cost,Advertisements & Marketing
2877,441009,Advertising & Marketing Costs @18%,,"Being Vimal sir Fuel, Paking & etc expenses for the month of Jun, Jul & Aug-24","Sales meeting in Bangalore 20 & 21st Aug-24 with a team of Mumbai, Ahemadabad, Delhi & Bangalore",Expenses,Selling & Dist Cost,Selling & Dist Cost,Business Development,Business Development,Corporate Cost,Advertisements & Marketing
2878,441016,Conveyance Charges_x000D_,,Being Cab charges fro Shriram Greenfield to BIAL Airport for Going to Gurgaon visit on 12th Aug,,Expenses,Direct Vertical Costs,Lounge Costs,Transport and Conveyance,Transport and Conveyance,Verical Cost,Other Corporate Cost
2879,441014,Freight Outwards - Sales 5%,Smoor Lounge - IndiraNagar,0,,Expenses,Selling & Dist Cost,Selling & Dist Cost,Frieght & Delivery,Frieght & Delivery,Vertical Cost,Freight & Delivery
2880,441014,Freight Outwards - Sales 5%,Smoor Lounge - Lavelle Road,0,,Expenses,Selling & Dist Cost,Selling & Dist Cost,Frieght & Delivery,Frieght & Delivery,Vertical Cost,Freight & Delivery
2881,441014,Freight Outwards - Sales 5%,Smoor Lounge - Whitefield (New),0,,Expenses,Selling & Dist Cost,Selling & Dist Cost,Frieght & Delivery,Frieght & Delivery,Vertical Cost,Freight & Delivery
2882,Brand Pack Subscription (Income) 18%,Brand Pack Subscription (Income) 18%,Smoor Lounge - Whitefield (New),0,,,,,,,,
2883,441014,Freight Outwards - Sales 5%,Smoor Lounge - Jayanagar,0,,Expenses,Selling & Dist Cost,Selling & Dist Cost,Frieght & Delivery,Frieght & Delivery,Vertical Cost,Freight & Delivery
2884,441014,Freight Outwards - Sales 5%,Smoor Lounge - New Koramangala,0,,Expenses,Selling & Dist Cost,Selling & Dist Cost,Frieght & Delivery,Frieght & Delivery,Vertical Cost,Freight & Delivery
2885,441014,Freight Outwards - Sales 5%,Smoor Lounge - APR,0,,Expenses,Selling & Dist Cost,Selling & Dist Cost,Frieght & Delivery,Frieght & Delivery,Vertical Cost,Freight & Delivery
2886,441014,Freight Outwards - Sales 5%,Smoor Lounge - Bel Road,0,,Expenses,Selling & Dist Cost,Selling & Dist Cost,Frieght & Delivery,Frieght & Delivery,Vertical Cost,Freight & Delivery
2887,441014,Freight Outwards - Sales 5%,Smoor Lounge - Kammanahalli,0,,Expenses,Selling & Dist Cost,Selling & Dist Cost,Frieght & Delivery,Frieght & Delivery,Vertical Cost,Freight & Delivery
2888,441014,Freight Outwards - Sales 5%,Smoor Lounge - Sadashivanagar,0,,Expenses,Selling & Dist Cost,Selling & Dist Cost,Frieght & Delivery,Frieght & Delivery,Vertical Cost,Freight & Delivery
2889,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - IndiraNagar,0,,,,,,,,
2890,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - Lavelle Road,0,,,,,,,,
